"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
0.271721302418478 -0.0194341307052989 -0.108589228757065 -0.814382473554348 -0.729053654817935 -0.787096225907663 0.566973340736413 0.0801506337937772 0.165299120315489 -0.983061225380435 -0.974186561005435 -0.96136375986413 0.0727478682649457 0.0119661130297283 -0.00284747853524728 -0.818898568114946 -0.785200979991576 -0.871917050059783 -0.0208946481092391 -0.0763323964179076 0.0836594532432065 -0.848524227815217 -0.819593742361413 -0.809904605 -0.104932763307609 -0.0375825399020109 -0.0590033534203261 -0.855079395663043 -0.881295765978261 -0.8634318473625 -0.770646814252174 -0.794482013778478 -0.770646814252174 -0.794482013778478 -0.818026604487772 -0.805101652301359 -0.786226777850544 -0.807143182220924 -0.871937221985326 -0.87529409705163 -0.819322564484239 -0.748862458974185 -0.819187616951902 -0.813284507107337 -0.736471420970109 -0.787543735191033 -0.828520476829076 -0.797086105696739 -0.86134387237663 -0.825365646432065 -0.787078411178831 -0.881327041644022 -0.821114436668478 -0.83606103492337 -0.80853152840625 -0.858300337029891 -0.812689933051359 -0.828557560451087 -0.789366106201087 -0.829768358244565 -0.803295129011685 -0.808465250935054 -0.830431972290761 -0.826135049839402 -0.878991374769022 -0.879622008279891
0.273686934 -0.01769105705475 -0.109883713655556 -0.871699099968889 -0.811941431158889 -0.852260490654417 0.563816498861111 0.138750954635278 0.194749813044639 -0.987908762194444 -0.97909541325 -0.969748069638889 0.0743644868138889 0.00661641868110556 0.00334144516071944 -0.875752790416667 -0.855887425828333 -0.913797534908333 -0.0247340580448456 -0.0747764059428333 0.0910382757388889 -0.884499094722222 -0.875965512013889 -0.872961980123833 -0.106590077552778 -0.0374659889855556 -0.0565067997825 -0.897974404630556 -0.924536806733333 -0.911549632241667 -0.841038730645556 -0.856441498561111 -0.841038730645556 -0.856441498561111 -0.876533168094444 -0.868819971122222 -0.845376708989167 -0.858125192301944 -0.914717268205556 -0.920986743083333 -0.877213032213889 -0.829599165738333 -0.879609754748889 -0.870147367261111 -0.814876776439167 -0.850033988111111 -0.882662553172222 -0.865025680852778 -0.907924828552778 -0.879825691751944 -0.855846783476056 -0.918416521869444 -0.869652082425 -0.891829707383333 -0.872404767133333 -0.890298807269444 -0.869264425496667 -0.885511641763611 -0.856504592832222 -0.878712632944444 -0.868481798494167 -0.869582095791667 -0.882172285539444 -0.867918333594444 -0.922206071830556 -0.92503913825
0.275007487303922 -0.0172225300820343 -0.107510990762255 -0.916234297857353 -0.874257137585294 -0.890721384762255 0.634134549176471 0.110805972474049 0.14787733471451 -0.991366621519608 -0.981230959338235 -0.972371791740196 0.0768571413457108 0.0115886806714461 -0.00201012001613603 -0.916989820644608 -0.905305328794118 -0.940131420340686 -0.0281693886394608 -0.0767555784112745 0.0856266152502451 -0.92308158004902 -0.910105621170221 -0.912073544661765 -0.0964618001041667 -0.0416980287580882 -0.0543477271476961 -0.935119013870098 -0.946719988901961 -0.941113530343137 -0.891732616550245 -0.901230225680319 -0.891732616550245 -0.901230225680319 -0.91782973729951 -0.911795186004902 -0.895016820509804 -0.898708369960784 -0.942914705982843 -0.944869922843137 -0.91747931209951 -0.884576642187255 -0.9119432765 -0.916057126673039 -0.876665766433578 -0.888061264204412 -0.921247372198529 -0.909409931178922 -0.934989693593137 -0.920060802490196 -0.907480049321078 -0.944141538823529 -0.913181530294118 -0.921741690796569 -0.914056335215686 -0.92688525644625 -0.904963807041667 -0.919880844590686 -0.901088894894608 -0.916350594470343 -0.910861379390686 -0.912846068125 -0.914385596384804 -0.906427723007353 -0.945776421377451 -0.947556490514706
0.275906165981308 -0.0175281005920872 -0.107129637261682 -0.938639847794393 -0.915704325816822 -0.930568293271028 0.736792428950156 0.0736721791571028 0.104795461390654 -0.99366936623053 -0.986494380436137 -0.981364884922118 0.0796674448753894 0.00771542912242991 -0.00126810884903427 -0.940161634560093 -0.93334196999377 -0.959906078816199 -0.0268381382968847 -0.074819633623053 0.0889864608357632 -0.945987181137072 -0.943055785663551 -0.941235212778816 -0.0926536806813084 -0.0419314126482866 -0.0546060473049844 -0.952209431028037 -0.966584763364486 -0.95752411199377 -0.926047586766013 -0.929105677158878 -0.926047586766013 -0.929105677158878 -0.942685397479128 -0.938566009797508 -0.927998827517757 -0.933776694981308 -0.961702341308411 -0.964335317819315 -0.941101634389408 -0.920988624971963 -0.941289720950156 -0.938054784744548 -0.917746305717134 -0.93007817688785 -0.943566050433645 -0.936442067386916 -0.95494668623053 -0.942136307264797 -0.934612987798754 -0.963527954018692 -0.938108267507788 -0.949097719545171 -0.940131933952959 -0.948925749345794 -0.940422183504673 -0.947106730931464 -0.92982173529595 -0.939219561084112 -0.937256951401869 -0.939712570155763 -0.94404945546947 -0.938912830809969 -0.96433265 -0.966676486884735
0.276632378064516 -0.0178215048548656 -0.108367615336022 -0.950988214497312 -0.927562086965054 -0.937887153956989 0.690482725505376 0.0769569079607527 0.135969688619892 -0.994698902715054 -0.985968136182796 -0.980942495026882 0.0775541062561828 0.00923734302766452 -5.66759859698925e-05 -0.951435063900538 -0.942037077610215 -0.963366266002688 -0.0233658167896774 -0.0777837283943548 0.0851253928577957 -0.956177831854839 -0.950557125438172 -0.949411457956989 -0.0967601109365591 -0.0430924315126344 -0.0543908270954301 -0.961316713763441 -0.968494880215054 -0.961034859446237 -0.937305167532258 -0.937950255215054 -0.937305167532258 -0.937950255215054 -0.951740998524194 -0.947057467524194 -0.941514246532258 -0.942194379516129 -0.966371826658602 -0.965433152473118 -0.953219865995699 -0.931578016075269 -0.947854983206989 -0.950383939091398 -0.929448821719893 -0.936801875431452 -0.95407059405914 -0.944487342604839 -0.960057348180108 -0.953064020356452 -0.943458223054301 -0.965305081586021 -0.949695387526882 -0.955283367510753 -0.946756010163978 -0.958569631639785 -0.948446144752688 -0.955026751180107 -0.938630436744624 -0.946710166379032 -0.945643484946237 -0.948244432333871 -0.950508335403226 -0.946949078231183 -0.966596119005376 -0.966294429274194
0.277396099168704 -0.0164215191505868 -0.107666142408313 -0.961676158750611 -0.935602983205379 -0.945213720816626 0.684930978251834 0.103109235818093 0.139274253409487 -0.995211896283619 -0.986620253667482 -0.98087326799511 0.0780030812841076 0.006415353592 -0.000855719718801956 -0.963082240334963 -0.95161685499511 -0.969713241760391 -0.0286213615765037 -0.0744034468283619 0.0884789619550122 -0.958754064449878 -0.958401444452323 -0.956712099655257 -0.096489582603912 -0.0418857563920049 -0.0532159732488264 -0.96704000207824 -0.976184453887531 -0.971143472640587 -0.948269429264059 -0.948775093484108 -0.948269429264059 -0.948775093484108 -0.961635736943765 -0.95846915410269 -0.946435591139364 -0.947540091687042 -0.973785969217604 -0.974440288190709 -0.962912870814181 -0.940090300586797 -0.955017682075795 -0.961401398675795 -0.936749777305623 -0.943828518312958 -0.964297061356968 -0.952753995222494 -0.966010913031785 -0.96514104601956 -0.953882085755501 -0.972057051051345 -0.954569360806846 -0.96333911997555 -0.956307684962836 -0.960451131418093 -0.956312741282885 -0.960880838166259 -0.950465554791932 -0.955166293149144 -0.957802906110024 -0.958529766017115 -0.95728618197066 -0.95045879806846 -0.974904828239609 -0.975441585354523
0.278138589056122 -0.017391235781148 -0.108921819352041 -0.952304739344388 -0.918044607502551 -0.934600250153061 0.656224447270408 0.0960625633260204 0.139477339644566 -0.993476347397959 -0.985895387780612 -0.980466527831633 0.0787816290892857 0.00999194395178061 -0.000224536850859694 -0.951722384043367 -0.937763691434439 -0.961785607377551 -0.0278043922933673 -0.0773879244752551 0.0871916061653061 -0.950247058635204 -0.950069279528061 -0.945629774336735 -0.0989627185178571 -0.0363884760303571 -0.0550672608653061 -0.957848652602041 -0.968885203295918 -0.964257144107143 -0.936000335367347 -0.940598430558673 -0.936000335367347 -0.940598430558673 -0.949821291951531 -0.946552766331633 -0.936412223091837 -0.937284391709184 -0.966385975612245 -0.966458766632653 -0.952213309239796 -0.925090116804362 -0.94535609652551 -0.952560068454082 -0.919137707143112 -0.933609860716071 -0.953466416956633 -0.940698869201531 -0.958129200917041 -0.954342187063775 -0.9389793795 -0.964092523852041 -0.944630615665816 -0.95483449822449 -0.946622564607908 -0.952591567234694 -0.948163160907143 -0.950398425757653 -0.940532419523724 -0.949401104515306 -0.945610702230612 -0.947194001875 -0.948995666632653 -0.941116287346939 -0.967165779846939 -0.96778712625
0.278914272473404 -0.0168074599069947 -0.108500067364362 -0.945613645146277 -0.905507542819149 -0.924275865585106 0.668176113531915 0.0897742434021436 0.140088864643627 -0.992635986702128 -0.985691978670213 -0.979324458005319 0.0751030211718085 0.00732381851098404 0.00409579750777128 -0.944962606896277 -0.929310811380585 -0.956975989069149 -0.0231986653067021 -0.0781501647005851 0.0827189480233777 -0.944678883696809 -0.940306559388298 -0.933106257827128 -0.0965033653973404 -0.0392615003611702 -0.0562471528678192 -0.949909982763298 -0.965500627473404 -0.954002501802926 -0.925784367989362 -0.932261281109043 -0.925784367989362 -0.932261281109043 -0.942463262699468 -0.940032309845745 -0.924575948164894 -0.928981373848404 -0.959942612393617 -0.962342304654255 -0.94572991712766 -0.91433751154016 -0.937011266792553 -0.94581761943883 -0.90657370809016 -0.922979337803192 -0.947212437202128 -0.932614097881649 -0.952576856095745 -0.947611082523936 -0.930605633079787 -0.96003386412234 -0.936987568736702 -0.94736200968617 -0.933779414870665 -0.947532862047872 -0.937129738696808 -0.939351709521277 -0.932803436380319 -0.941983935893617 -0.938811293125 -0.941055127930585 -0.939887323272606 -0.934244599228723 -0.962731033590426 -0.964301322101064
0.279879788219895 -0.0164447337629529 -0.108094004973037 -0.920188750631414 -0.878342756546073 -0.902192981361257 0.625221462350785 0.0925739792557592 0.147854326288168 -0.992294563691099 -0.983418043036649 -0.975197047617801 0.0697171485384817 0.0154516841345681 -0.00342095635400262 -0.921595119164921 -0.904693335859686 -0.943139111903141 -0.0317648937543717 -0.0708416066316754 0.0845031889126963 -0.92829907947644 -0.92263571836911 -0.914792832358639 -0.0955906736709424 -0.0414292563198953 -0.0541572263709424 -0.937915595950262 -0.950999436829843 -0.938215239302094 -0.898571944031414 -0.904038879178011 -0.898571944031414 -0.904038879178011 -0.920762316883508 -0.915582861123037 -0.902005318653141 -0.908500933204712 -0.946006408170157 -0.948750575515707 -0.923424516041885 -0.886600534371728 -0.918390692028796 -0.91940207852644 -0.881458958579581 -0.901120477008901 -0.926332444413613 -0.909788796013874 -0.93780230363822 -0.923726392762827 -0.905824199620419 -0.947130541073298 -0.917234760847906 -0.929952579057592 -0.911135227840314 -0.932319759578534 -0.919511433138744 -0.924186495374346 -0.90514230524712 -0.91806352608089 -0.914077184890052 -0.917331344541885 -0.922155926102094 -0.915929494269634 -0.94953097560733 -0.951237900803665
0.281131589389535 -0.0161614457422093 -0.1110108791875 -0.873167872884012 -0.827033001692442 -0.853247147851744 0.635322580834302 0.0459958132643198 0.110673765819186 -0.989790652936047 -0.980092982180233 -0.965786448924419 0.0764872969854651 0.0143884897992587 -0.0021612989081657 -0.875424495438954 -0.860801229745349 -0.91111327102907 -0.0288504660328488 -0.0764309689113372 0.0851040317209302 -0.89365546943314 -0.882820444447674 -0.873482661677326 -0.0996256164712209 -0.0373821855527616 -0.0532152230248547 -0.902653094418605 -0.92168664440407 -0.912940583953488 -0.844902832661046 -0.859261986993895 -0.844902832661046 -0.859261986993895 -0.876920849593023 -0.869407880760174 -0.855099137518895 -0.871630786795058 -0.915853009648256 -0.917423852322674 -0.877413641432064 -0.83685344675407 -0.875323393311046 -0.872031296860465 -0.832640618994913 -0.853033509552326 -0.88256875115407 -0.867324125828488 -0.903216146686047 -0.879294320375 -0.863472589294767 -0.917782974185465 -0.877052096405814 -0.890805142723837 -0.874218349449709 -0.899714030488372 -0.879794200781977 -0.885177042973837 -0.856726464590698 -0.882548249767442 -0.868250217611628 -0.871180211035174 -0.88731627462907 -0.88407894005814 -0.919180802936047 -0.9211520177875
0.283041611462141 -0.0170957343304439 -0.109967234603394 -0.831658648072585 -0.758652640259269 -0.806160169863447 0.584550096255875 0.0981828620733681 0.135787946652089 -0.984884036422977 -0.972983880626632 -0.961062628146214 0.0810071858221932 0.0109051879574151 -0.00846479259977285 -0.835093696859791 -0.812896152855614 -0.886735093185379 -0.0377746625164752 -0.071989272534047 0.093389117318799 -0.857300065527415 -0.84683197774752 -0.829523740519582 -0.0947981587898172 -0.0420847463075718 -0.0541141880062663 -0.87148543313577 -0.903582331681462 -0.883498372073107 -0.791906945249608 -0.81381087146495 -0.791906945249608 -0.81381087146495 -0.837417958043864 -0.82663350462141 -0.806981790586162 -0.828174137597911 -0.891441761590078 -0.898888470845953 -0.837004766302872 -0.778500347717232 -0.836790242616188 -0.830430965182768 -0.764241697957702 -0.805463196417755 -0.844523279109661 -0.82429209766188 -0.877677343130548 -0.840423723260835 -0.813519429924804 -0.894600946563969 -0.838969502801567 -0.862193664623238 -0.830210564851175 -0.864267330302872 -0.840228270953003 -0.845543680077807 -0.814568546982507 -0.842551383997389 -0.825389910684961 -0.829181957569452 -0.85071008527154 -0.844339764994778 -0.901396657953003 -0.903244914018277
0.285788231556291 -0.0166542718770199 -0.111247784720861 -0.772355271227483 -0.676235159189404 -0.739913587098675 0.534444486364238 0.0638626357582781 0.183636903890397 -0.977077588443709 -0.966838174337748 -0.954390242847682 0.0728731078312252 0.000949168775231788 0.00323876246458278 -0.777028944208609 -0.74298803390596 -0.845480303725166 -0.0314526360606954 -0.0701392518268212 0.0806109597804636 -0.815295979827815 -0.793769149062583 -0.770198236377483 -0.0998789618178808 -0.0326426833519868 -0.0562415207093046 -0.823667269711921 -0.858531269983444 -0.833429901235099 -0.721863126913066 -0.743673852724834 -0.721863126913066 -0.743673852724834 -0.779762224837417 -0.759172118535894 -0.739249490546656 -0.771033620506622 -0.845777562122517 -0.850919440344371 -0.776552209325828 -0.697183178259603 -0.777998954152318 -0.771686923594768 -0.686441181773841 -0.740864518767252 -0.788655748116523 -0.757249133399338 -0.83251260792053 -0.785372292536391 -0.745185264122185 -0.857195165798013 -0.78517457098245 -0.805232908039735 -0.766799108890728 -0.826139667013245 -0.790632383407285 -0.793736318264901 -0.740144997096689 -0.785930696682119 -0.758514339713444 -0.761250228779139 -0.795745289647351 -0.796142351033113 -0.85319317813245 -0.858971620119205
0.289522403470032 -0.0166570159407855 -0.112714175556782 -0.704722625235647 -0.601305853448896 -0.684424510990852 0.559236540561514 0.0810664608678233 0.170760435153628 -0.974522311356467 -0.96329108955836 -0.946324874574133 0.0657991449662461 0.00906192095451104 -0.0152050071212366 -0.725598077756467 -0.68312877373817 -0.812978439000631 -0.0335543051776025 -0.0701885741927098 0.0804311883201577 -0.770597506829653 -0.741010047344795 -0.722519750496215 -0.0890286524561199 -0.0391801142807224 -0.0557993405462461 -0.785365668182965 -0.836913885171293 -0.799126316328076 -0.64679402400694 -0.68771847325836 -0.64679402400694 -0.68771847325836 -0.726512753539432 -0.711308866721451 -0.681020035405363 -0.718448910464038 -0.815693443760252 -0.831000940369085 -0.720799618375394 -0.628041240825552 -0.735595621343849 -0.700045730619874 -0.613966572947003 -0.684502346223659 -0.741382885111041 -0.702390860031861 -0.798499591504732 -0.734364333096845 -0.68419085898347 -0.826229459340694 -0.734838611447319 -0.768140592214511 -0.722558917022082 -0.78365863395899 -0.730489851589274 -0.749375362823344 -0.685742931536656 -0.738647304050473 -0.709628219823975 -0.715875040344322 -0.756515916905994 -0.744462131867508 -0.833149659359621 -0.840599908663092
0.294965620555556 -0.0169175626080556 -0.108484743497917 -0.559339787194826 -0.442652460706597 -0.556926400748611 0.592415076725694 0.000685440044097221 0.134813567357986 -0.967775196215278 -0.956153857743056 -0.9397937203125 0.0877368739788194 -0.0197207885023611 -0.0161507501502778 -0.586035168646181 -0.547876080682569 -0.724105428000694 -0.0214012234643194 -0.0771701854208333 0.0827535899239583 -0.687242127229167 -0.629491466225347 -0.608931783350694 -0.104771188578472 -0.0351711432327778 -0.0471301899165625 -0.682139315166667 -0.747325182659722 -0.700999119006597 -0.490597333615486 -0.547118835045486 -0.490597333615486 -0.547118835045486 -0.594420727706976 -0.573370112245486 -0.547124574553819 -0.609802497044097 -0.720790223791667 -0.735687669645833 -0.580539177289236 -0.478994397683333 -0.621112295072917 -0.553024241729167 -0.460606954412847 -0.56019976109684 -0.609872161918403 -0.576764938553576 -0.704246663394097 -0.598888409242708 -0.547540473245868 -0.742769816094097 -0.628537667659722 -0.659797458353472 -0.596343511257639 -0.707921219403681 -0.618372766260417 -0.650948915438889 -0.541201421052431 -0.622998855114931 -0.570824979448611 -0.580649420847083 -0.651232669735417 -0.652873685153819 -0.741073743711806 -0.748316868204861
0.301829781462585 -0.0189620137760204 -0.114345930316327 -0.458862430043197 -0.297946185560884 -0.451504002285034 0.67198367520068 -0.0660634131802721 0.0717828476128571 -0.963927325306122 -0.948732992176871 -0.932424575884354 0.0758780556459184 -0.0131340347920748 -0.0265227766719728 -0.493126175595238 -0.43287620463569 -0.659284916431905 -0.0338619161812585 -0.0723408583503061 0.0870181440365306 -0.587041712187075 -0.550929139067347 -0.511121410244218 -0.0882099371751701 -0.0420426140187755 -0.0772623247562585 -0.60209617370068 -0.689384853445578 -0.62874084629932 -0.370792926845918 -0.443318992901361 -0.370792926845918 -0.443318992901361 -0.498954276470068 -0.471473507858844 -0.439530010387959 -0.514994077444014 -0.65354545112585 -0.672536871435374 -0.487955872071429 -0.34401008755034 -0.532326080393197 -0.449361720371088 -0.320490054061905 -0.454860036822109 -0.524534789500544 -0.469736142397959 -0.637925694914966 -0.506536016435034 -0.431440341798299 -0.679591705231293 -0.516358822297959 -0.583876090370748 -0.496967990417347 -0.612110235486395 -0.539307564108844 -0.563219599751701 -0.431387480980272 -0.539325332887755 -0.467839296158163 -0.481649906032483 -0.565135412131973 -0.568395430772109 -0.67910975927551 -0.688625211438776
0.312192678375 -0.0175596364862187 -0.115750785714375 -0.351631679232906 -0.183241777353781 -0.349025810983437 0.7644008786625 -0.125643429166875 0.0163556626680312 -0.959846369125 -0.94257411578125 -0.92867554715625 0.0370716894559375 -0.0325554836784063 -0.02500381561345 -0.392434854853125 -0.337693182749375 -0.59686676457875 -0.0315226493347344 -0.0788652588642813 0.0851278356435 -0.526026199891875 -0.476274990222187 -0.421124520160625 -0.101806723160081 -0.0315880859209375 -0.0546323040305313 -0.537461994869687 -0.641937293784063 -0.569734620781875 -0.253279500135781 -0.3405975250325 -0.253279500135781 -0.3405975250325 -0.404649747159062 -0.374927105500625 -0.352225285551563 -0.452102557150625 -0.59657067334375 -0.63022217866875 -0.37505948473625 -0.228421349895312 -0.441644579517594 -0.345046201544125 -0.214234105822031 -0.354690505855625 -0.424414350445938 -0.373788165177222 -0.567783690016562 -0.414515573381562 -0.344007866738437 -0.625168776879656 -0.44283986225875 -0.512493506922188 -0.4076108143675 -0.5555305845125 -0.463640239032812 -0.48206226284375 -0.329425520579594 -0.452281569218437 -0.365185917503531 -0.393677018823437 -0.503804448873437 -0.515568768460937 -0.633336027591875 -0.653591336689687
0.325173007308869 -0.0176870515743731 -0.109923935687187 -0.331555254179205 -0.162668972523242 -0.341087164285015 0.748093670253823 -0.105047313661774 0.00827596865443425 -0.953111378042813 -0.94560783529052 -0.918882735963303 0.0747874416025994 -0.0424999807662997 -0.0465636832064924 -0.377947560616514 -0.312065207452599 -0.585712399292936 -0.0128531970664526 -0.088867819241896 0.0873984523681651 -0.523619799715596 -0.457198738256728 -0.407917895984465 -0.113619964042446 -0.0257377183883486 -0.0555099200074006 -0.523970793775841 -0.623512730844954 -0.552094422039755 -0.232489888008746 -0.313757903810398 -0.232489888008746 -0.313757903810398 -0.386116455873578 -0.356897473654434 -0.335555430717737 -0.435480852529358 -0.581454207593272 -0.610213417792049 -0.353505576231193 -0.204835493764281 -0.42339252929052 -0.325338051882263 -0.196672787304281 -0.35273630691052 -0.409504805045872 -0.353345531349755 -0.552986915544648 -0.401457623398471 -0.314638644626606 -0.617475955045872 -0.433106622015291 -0.49223027613107 -0.391092514021101 -0.555395843357798 -0.445755738130826 -0.470731982109174 -0.296735138875229 -0.43366157188367 -0.345771228903976 -0.377292617445474 -0.485499687242508 -0.503989810223242 -0.614004177401713 -0.634667900512232
0.342017023928571 -0.0185511660588901 -0.110459017494231 -0.240322154220604 -0.059114635456456 -0.292228034722335 0.821300806626374 -0.143926773133516 -0.0241798694142857 -0.953406589697802 -0.938958551648352 -0.924009491071429 0.0302291084085852 -0.0554257661882692 -0.0672129905551648 -0.294085768528571 -0.224247078097253 -0.538703416263736 -0.010654861574011 -0.0866272266488462 0.095662581939011 -0.483757919043956 -0.410209272146703 -0.332011479026264 -0.113986012170055 -0.00552517180802198 -0.0600622053854396 -0.472645484851648 -0.585871786829396 -0.483160656220055 -0.142801128746978 -0.232200625621154 -0.142801128746978 -0.232200625621154 -0.308061157586758 -0.272644440161813 -0.272647637644093 -0.395174821185989 -0.531870662556868 -0.571700839467582 -0.266872357516621 -0.104024366014725 -0.371477155541621 -0.232480812542885 -0.0986603376206044 -0.309235669276374 -0.329305588707692 -0.270011659422802 -0.507371586311538 -0.321332207708159 -0.227575341184662 -0.569015911782692 -0.376843100647802 -0.449285568637637 -0.310308495371978 -0.520267337708791 -0.396480836240659 -0.403793143751923 -0.210095782594505 -0.367594248739258 -0.254805264609203 -0.303536792006484 -0.438908619961538 -0.474112254403571 -0.573776321268132 -0.601214858108242
0.367120859322034 -0.0178604636796065 -0.116721744705712 -0.175223148633898 -0.0721251865660734 -0.282557075679379 0.827223490875706 -0.138305099556497 -0.0187676979580763 -0.945583992344633 -0.935626429011299 -0.910593717288136 0.045899172250904 -0.0337049547237288 -0.0460664334995198 -0.251940695089859 -0.231110880323079 -0.531332179784746 -0.0532726723855085 -0.0658806694018927 0.0819888520089548 -0.471809592408757 -0.401488293739266 -0.342287064215819 -0.117778552265989 0.000227630933107343 -0.0357952574641243 -0.480401090670339 -0.580792491014689 -0.469607617977684 -0.104382288081638 -0.169599518103559 -0.104382288081638 -0.169599518103559 -0.289369391568927 -0.243401166815593 -0.263511043923164 -0.363451333029096 -0.529719534706215 -0.563724965455085 -0.202830266661017 -0.108072616731921 -0.354639820514972 -0.16718507217952 -0.115408456197458 -0.304568015290113 -0.281807976698023 -0.272118361143785 -0.49228786470339 -0.288831142187316 -0.239274641733333 -0.569737398543785 -0.367884111396893 -0.431394240061582 -0.304209826808192 -0.508008665158192 -0.393413049441808 -0.418785287935028 -0.150300864115537 -0.313189923367797 -0.225474986640113 -0.274350096187571 -0.417794826164605 -0.441917002994068 -0.564764465558192 -0.594758897751412
0.430109066299213 -0.0047082678939685 -0.124319028725165 -0.0798157271586089 -0.0374555146387402 -0.259818623136614 0.742732895905512 -0.107202503893176 0.00563373671866142 -0.90837568648294 -0.886660297433333 -0.85949730807874 0.0462123068333333 0.000500424467375329 -0.0123346423714698 -0.218525334742598 -0.231222288189528 -0.521691751304462 -0.0631981584939632 -0.0498128561617664 0.103551358916955 -0.460232818473491 -0.408722484678189 -0.328970180172966 -0.136611857632808 -0.0108638445128084 -0.00226162580238845 -0.475270374256168 -0.574149189062992 -0.444158580868766 -0.0139228050661155 -0.0396656080653543 -0.0139228050661155 -0.0396656080653543 -0.269879198554068 -0.224272195903937 -0.224845144699055 -0.349184884578215 -0.520527125220472 -0.558121450150131 -0.135486379528871 -0.0752565551669291 -0.331273325963386 -0.0610568217459843 -0.0822212016784252 -0.284753337790814 -0.247234341790289 -0.266476676874961 -0.478843872527034 -0.260301632120945 -0.246386657488714 -0.563630041826772 -0.350745819240945 -0.420920619792913 -0.268062273553543 -0.498023887405249 -0.410851947804724 -0.414891941333071 -0.058230290444357 -0.184320492054856 -0.198004812415853 -0.267026762203675 -0.401912662241549 -0.431312858713989 -0.555092629836535 -0.595394272792651
